193,App695, Inject assets instead of application _  add missing documentation , 2018-12-26,4,15,5
194,App695, Updating guava and annotation lib , 2018-12-23,1,2,2
195,App695, Use extension to get services , 2018-12-23,1,8,7
196,App695, Remove unnecessary space in docs , 2018-12-15,1,0,3
197,App695, Fixing test for parsing refactor , 2018-11-16,1,3,2
198,App695, Update okio to the latest version , 2018-11-15,1,2,0
199,App695, Improve performance of parser with char replace and simpler substring _  extract parser into class , 2018-11-15,3,89,64
200,App695, Remove unused constant , 2018-11-14,1,0,1
201,App695, Improve performance of hosts parsing by creating indexOfChar and containsChar , 2018-11-14,2,24,7
202,App695, Simplify starts with , 2018-11-14,1,2,1
203,App695, Improving performance by reducing allocation triggered by trim and equals , 2018-11-13,1,27,6
204,App695, Don't do unnecessary replacement , 2018-11-13,2,9,5
205,App695, Make blocking function naming more clear , 2018-11-13,1,3,5
206,App695, Make url param non null , 2018-11-13,4,6,11
207,App695, Use UTF8 as charset , 2018-11-13,1,2,1
208,App695, Make repository containsHost synchronous , 2018-11-13,3,4,12
209,App695, Decrease false positive rate on filter to 1% , 2018-11-13,2,4,3
210,App695, Using bloom filter to determine if URL is not blocked , 2018-11-12,11,215,74
211,App695, Renamed WhiteListItem -> Entry and url property to domain , 2018-11-12,5,29,29
212,App695, Updating docs for allow list rename , 2018-11-12,1,1,1
213,App695, Updating core and appcompat dependencies , 2018-11-12,1,2,2
214,App695, Cleaning up usage of subject , 2018-11-10,1,4,4
215,App695, renaming constant arrays , 2018-11-10,1,7,5
216,App695, Rename logger _  add domain , 2018-11-10,2,4,3
217,App695, Updating hosts file , 2018-11-10,1,45750,48026
218,App695, Fixing settings initialization crash , 2018-11-10,1,1,1
219,App695, Increasing size of small icon , 2018-11-10,1,0,0
220,App695, Making icon larger , 2018-11-10,1,0,0
221,App695, New browser icon , 2018-11-10,20,12,1
222,App695, Rename Whitelist to AllowList , 2018-11-10,12,234,234
223,App695, Adding ability to add or remove a URL from the adblock whitelist , 2018-11-06,11,217,27
224,App695, Use recycler view in list dialog to support complex DialogItem , 2018-11-05,12,142,58
225,App695, Create extension function that only calls pop if the stack is not empty , 2018-11-05,2,17,1
226,App695, Inject BuildInfo instead of referencing static BuildConfig , 2018-11-04,5,49,15
227,App695, Replacing android log with custom logger , 2018-11-04,8,29,32
228,App695, Replacing usage of android log in suggestions , 2018-11-03,11,46,29
229,App695, Make LightningView listen to connectivity itself , 2018-11-01,3,11,26
230,App695, Improve LightningView API by moving findInPage result functions to an interface , 2018-10-31,4,53,36
231,App695, Injecting logger instead of always invoking android logger , 2018-10-31,15,173,74
232,App695, Fixing lint warnings , 2018-10-31,2,8,13
233,App695, Enabling inline classes and progressive mode , 2018-10-30,1,13,0
234,App695, Update to kotlin 1.3 , 2018-10-30,1,1,1
235,App695, Utilize stack instead of queue for proper ordering of closed tabs , 2018-10-30,1,3,3
236,App695, Using same request code for pre and post lollipop , 2018-10-23,1,20,18
237,App695, Using Jsoup dsl for home page , 2018-10-21,2,18,11
238,App695, Using jsoup dsl for history page , 2018-10-21,4,25,22
239,App695, Using jsoup dsl for download page , 2018-10-21,1,11,12
240,App695, Using Jsoup DSL for bookmark page construction , 2018-10-21,2,69,11
241,App695, Add missing documentation , 2018-10-20,1,7,0
242,App695, Allowing reopening recent tab in incognito and make it disk independent , 2018-10-20,24,67,45
243,App695, Extracting viewholder , 2018-10-19,2,18,12
244,App695, Breaking out data model class , 2018-10-18,3,8,4
245,App695, Reformatting files according to new formatting settings , 2018-10-17,28,215,217
246,App695, Updating build tools , 2018-10-15,2,3,3
247,App695, Fix bug where spaces in queries were incorrectly encoded , 2018-10-15,4,4,4
248,App695, Formatting , 2018-10-15,2,35,27
