91,App944, Switch to SearchView , 2019-11-23,9,97,70
92,App944, Add filtering test , 2019-11-23,2,117,0
93,App944, Explain focusable change , 2019-11-23,1,10,0
94,App944, Cleanup , 2019-11-23,7,29,23
95,App944, Bump minSdk because of rawQuery usage , 2019-11-22,1,1,1
96,App944, Remove default focus , 2019-11-22,1,3,1
97,App944, Show warning when no matches , 2019-11-22,4,43,0
98,App944, Fix tests , 2019-11-22,3,5,5
99,App944, Cleanup , 2019-11-22,1,10,13
100,App944, Add loyalty card filter , 2019-11-22,6,49,6
101,App944, Improve note sizing , 2019-11-22,1,4,3
102,App944, Update for 0.25.4 , 2019-10-04,2,8,2
103,App944, Update translations , 2019-10-04,2,14,0
104,App944, Allow backups of app data , 2019-10-04,1,1,1
105,App944, Update CHANGELOG , 2019-03-02,1,5,0
106,App944, Update for 0.25.3 , 2019-03-02,1,2,2
107,App944, Update Russian translations , 2019-03-02,1,54,54
108,App944, Update translation instructions in README , 2019-01-28,1,1,1
109,App944, Update CHANGELOG , 2019-01-05,1,5,0
110,App944, Update for v0.25.2 , 2019-01-05,1,2,2
111,App944, Update translations , 2019-01-05,2,127,9
112,App944," Added self-referencing ""about"" tag ", 2018-10-20,1,1,1
113,App944, Norwegian Bokmål translation , 2018-10-19,1,126,0
114,App944, Update for v0.25.1 , 2018-10-14,2,7,2
115,App944, Update translations , 2018-10-14,1,1,0
116,App944, Correct log statement when entering barcode manually , 2018-10-14,1,1,1
117,App944," Revert ""Remove unneeded code"" ", 2018-10-14,1,8,0
118,App944, Update class file location for FindBugs , 2018-10-14,1,1,1
119,App944, Update gradle and android plugin , 2018-10-14,2,3,3
120,App944, Update for v0.25 , 2018-10-07,2,8,2
121,App944, Update translations , 2018-10-07,2,5,0
122,App944, Add option to lock orientation state , 2018-10-06,5,56,0
123,App944, Set rotation state in onCreate() , 2018-10-06,1,2,1
124,App944, Move orientation locking code to separate method , 2018-10-06,1,18,6
125,App944, Remove unneeded code , 2018-09-18,1,0,8
126,App944, Update translations , 2018-09-17,3,49,3
127,App944, Sort card list case insensitive , 2018-09-15,1,1,1
128,App944, Update CHANGELOG , 2018-07-31,1,8,0
129,App944, Update for v0.24 , 2018-07-31,1,2,2
130,App944, Update translations , 2018-07-27,1,1,0
131,App944, Add Slovenian translations , 2018-07-27,2,119,0
132,App944, Configure brightening screen when display a barcode , 2018-07-25,4,17,2
133,App944, Update privacy-policy , 2018-06-26,1,27,18
134,App944, Update translations , 2018-06-16,14,124,101
135,App944, Add Transifex config file , 2018-06-16,1,10,0
136,App944, Add Greek translations , 2018-06-13,1,115,0
137,App944, Update CHANGELOG , 2018-05-12,1,15,0
138,App944, Update for v0.23.4 , 2018-05-12,1,2,2
139,App944, Update translations , 2018-05-12,2,43,68
140,App944, Fix Spanish translations , 2018-05-12,1,108,56
141,App944, Update for v0.23.3 , 2018-05-05,1,2,2
142,App944, Update translations , 2018-05-05,5,183,31
143,App944, Add Polish translation , 2018-03-22,1,96,0
144,App944, Update CHANGELOG for v0.23.2 , 2018-03-11,1,6,0
145,App944, Update for v0.23.2 , 2018-03-11,1,2,2
146,App944, Add additional layout options to support SDK<17 , 2018-03-11,3,21,7
147,App944, Remove unnecessary apache legacy usage , 2018-03-11,1,0,3
148,App944, Update CHANGELOG , 2018-03-07,1,5,0
149,App944, Update for pre-v0.23.1 , 2018-03-07,1,2,2
150,App944, Catch case where barcode rendering runs into an OOM , 2018-03-04,1,6,0
151,App944, Update CHANGELOG , 2018-02-28,1,6,0
152,App944, Disable beep upon successful barcode scan , 2018-02-28,1,1,0
153,App944, Update for v0.23 , 2018-02-28,1,2,2
154,App944, Reduce space used in header for card view , 2018-02-19,1,2,1
155,App944, Update CHANGELOG , 2018-02-19,1,8,0
156,App944, Update for v0.22 , 2018-02-18,1,2,2
157,App944, Render 1D barcodes with a larger width , 2018-02-18,1,37,1
158,App944, Redraw barcode when screen rotates , 2018-02-18,1,0,1
159,App944, Update translations , 2018-02-17,5,64,3
160,App944, Update CHANGELOG , 2018-02-17,1,7,0
161,App944, Update for v0.21 , 2018-02-17,1,2,2
162,App944, Fix imports with missing colors , 2018-02-17,2,63,4
163,App944, Remove debug toast , 2018-02-17,1,0,2
164,App944, Add settings for font sizes , 2018-02-17,14,325,6
165,App944, Add config for text and background colors , 2018-02-17,19,494,59
166,App944, Remove unused code handling adding a card , 2018-02-12,1,1,13
167,App944, Remove views which are no longer used , 2018-02-12,2,0,29
168,App944, Add quite space before and after barcode , 2018-02-10,1,2,0
169,App944, Update CHANGELOG , 2018-02-10,1,5,0
170,App944, Update for v0.20 , 2018-02-10,1,2,2
171,App944, Disable MissingPrefix lint , 2018-02-10,1,1,0
172,App944, Update screenshots and wizard images , 2018-02-10,7,0,0
173,App944, Make card id and note text selectable , 2018-02-10,1,4,2
174,App944, Replace letter icon with store name , 2018-02-10,2,12,5
175,App944, Add note text to card view layout , 2018-02-10,3,44,0
176,App944, Auto-size card id text on card view layout , 2018-02-10,3,7,5
177,App944, Use ConstraintLayout for card view layout , 2018-02-10,2,21,8
178,App944, add feature graphic to metadata , 2018-02-09,1,0,0
179,App944, Update CHANGELOG , 2018-02-01,1,6,0
180,App944, Update for v0.19 , 2018-02-01,1,2,2
181,App944, Update intro and metadata graphics , 2018-01-31,12,0,0
182,App944, Remove unnecessary casts from findViewById , 2018-01-31,8,38,38
183,App944, Display note on separate line _  omit card id on card list , 2018-01-31,4,25,29
184,App944, Move store name text size to dimens.xml , 2018-01-31,2,3,1
185,App944, Change layout of single card view , 2018-01-31,12,658,391
186,App944, Preserve float result from division , 2018-01-28,1,2,2
187,App944, Support non-English letters for default card thumbnail , 2018-01-28,1,2,18
188,App944, Add generated icon for cards in card list , 2018-01-27,6,173,0
189,App944, Improve layout for card list , 2018-01-27,2,48,28
190,App944, Update for v0.18.1 , 2018-01-24,1,2,2
191,App944, Update CHANGELOG , 2018-01-24,1,5,0
192,App944, Create CONTRIBUTING.md , 2018-01-24,1,91,0
193,App944, Workaround install crash on Android 5 and below , 2018-01-24,1,6,1
194,App944, Update Changelog , 2018-01-19,1,7,0
195,App944, Update for v0.18 , 2018-01-19,1,2,2
196,App944, Allow file paths when importing directly from filesystem , 2018-01-19,1,13,2
197,App944, Report Uri after import , 2018-01-19,1,8,0
198,App944, Do not bother to show file name after an import , 2018-01-19,1,0,40
199,App944, Update how SDK 27 is acceptd on Travis-CI , 2018-01-17,1,1,1
200,App944, Fix crash on some corruption when importing CSV , 2018-01-16,3,7,3
201,App944, Update screenshots in README , 2018-01-11,1,6,6
202,App944, Update CHANGELOG , 2018-01-11,1,6,0
203,App944, Import translations from Transifex , 2018-01-11,7,181,154
204,App944, Update for v0.17 , 2018-01-11,1,2,2
205,App944, Update to Android SDK 27 , 2018-01-03,3,6,5
206,App944, Update first start wizard images with new logo and colors , 2018-01-03,25,0,0
207,App944, Add metadata in fastlane format , 2018-01-03,10,9,0
208,App944, Update app icons and colors with new design , 2018-01-03,12,10,5
209,App944, Remove file:// Uri from backup file picker , 2017-12-31,2,0,5
210,App944, Update gradle and gradle android plugin , 2017-12-25,4,15,5
211,App944, Quote FindBugs dependsOn target , 2017-12-25,1,1,1
212,App944, Update CHANGELOG , 2017-11-29,1,6,0
213,App944, Update for v0.16 , 2017-11-29,1,2,2
214,App944, Remove support for adding shortcuts from within the app , 2017-11-29,6,1,187
215,App944, Update strings around adding shortcuts , 2017-11-27,1,2,2
216,App944, Add activity for handling shortcut add requests , 2017-11-26,3,95,0
217,App944, Update for v0.15 , 2017-11-25,1,2,2
218,App944, Update CHANGELOG for v0.15 , 2017-11-25,1,9,0
219,App944, Redraw card info when launched by a shortcut , 2017-11-25,1,26,8
220,App944, Start shortcuts with singleTop _  but not all launches , 2017-11-25,2,10,1
221,App944, Remove unneeded local variables , 2017-11-25,1,0,7
222,App944, Capture view items in onCreate , 2017-11-25,1,18,18
223,App944," Revert ""Add widget for directly opening specific card"" ", 2017-11-25,7,1,257
224,App944, Optionally add shortcut when creating/editing a card , 2017-11-25,6,191,3
225,App944, Let insertLoyaltyCard return the new ID , 2017-11-25,3,12,7
226,App944," Revert ""Only let one card viewing activity exist at a time"" ", 2017-11-25,1,0,1
227,App944, Report the correct mime type for exported data , 2017-11-25,1,1,1
228,App944, Remove unneeded imports , 2017-11-25,3,0,8
229,App944, List correct file name on imports , 2017-11-21,1,40,3
230,App944, Export backups using FileProvider , 2017-11-21,3,21,5
231,App944, Flatten error handling when importing from an activity , 2017-11-21,1,18,21
232,App944, Support importing content URIs and file URIs , 2017-11-21,3,64,31
233,App944, Remove file arg from TaskCompleteListener , 2017-11-21,3,7,13
234,App944, do not obfuscate using proguard , 2017-10-01,1,4,1
235,App944, Only let one card viewing activity exist at a time , 2017-09-28,1,1,0
236,App944, Capitalize first letter in store and note fields , 2017-09-28,1,2,0
237,App944, Do not strip line number info with proguard , 2017-09-27,1,4,0
238,App944, Update CHANGELOG , 2017-09-26,1,6,0
239,App944, Update for v0.14 , 2017-09-26,1,2,2
240,App944, Add card shortcuts for most recently used cards , 2017-09-26,5,159,1
241,App944, Add widget for directly opening specific card , 2017-09-19,7,257,1
242,App944, Remove missing translations stubbed to English , 2017-08-10,7,15,79
243,App944, README: add translating info , 2017-08-10,1,4,0
244,App944, Update CHANGELOG for v0.11.1 _  v0.12 _  v0.13 , 2017-07-26,1,19,0
245,App944, Update for v0.13 , 2017-07-25,1,2,2
246,App944, Bail if loyalty card could not be found , 2017-07-23,9,36,1
247,App944, Add debugging when entering view activity , 2017-07-22,1,4,0
248,App944, Change lock/unlock text to say block/unblock , 2017-07-18,7,13,13
249,App944, Update strings.xml , 2017-07-17,1,3,3
250,App944, Add menu option to lock screen when viewing card , 2017-07-16,20,67,1
251,App944, Remove usage of depreated location of ActivityController , 2017-07-16,2,2,2
252,App944, Remove container class for intro slides , 2017-07-16,11,140,55
253,App944, Update for v0.12 , 2017-07-12,1,2,2
254,App944, Scale height of barcode to match ratio when reducing width , 2017-07-11,1,13,5
255,App944, Let BarcodeImageWriterTask's constructor be package private , 2017-07-11,1,1,1
256,App944, French update , 2017-07-03,1,1,1
257,App944, Update french translation , 2017-07-02,1,4,4
258,App944, add missing and revise de translations , 2017-06-29,1,28,28
259,App944, Update for v0.11.1 , 2017-06-28,1,2,2
260,App944, handle orientation and resize config change for IntroActivity , 2017-06-28,1,1,0
261,App944, Add credit for save icon in about dialog , 2017-06-26,8,22,1
262,App944, Fix string format for copyright year , 2017-06-26,7,7,7
263,App944, Update CHANGELOG for v0.11 , 2017-06-26,1,9,0
264,App944, Update for v0.11 release , 2017-06-26,1,2,2
265,App944, Add attribution for save icon in README , 2017-06-22,1,4,0
266,App944, Update README with new screenshots , 2017-06-21,1,6,4
267,App944, Escape ' in strings.xml , 2017-06-20,1,2,2
268,App944, Update French translations , 2017-06-20,1,13,14
269,App944, Update strings.xml , 2017-06-20,1,14,14
270,App944, Update to Robolectric 3.3.2 , 2017-06-18,7,22,25
271,App944, Add intro wizard for application , 2017-06-18,51,551,17
272,App944, Move the ic_launcher.xcf file into a separate directory , 2017-06-18,1,0,0
273,App944, Add missing card add menu , 2017-06-18,2,14,0
274,App944, Update card view layout , 2017-06-18,6,260,180
275,App944, Use save button in action bar , 2017-06-18,9,93,103
276,App944, Add super call in onCreateOptionsMenu , 2017-06-18,1,1,1
277,App944, Change menus names to focus where they are _  not what they contain , 2017-06-18,3,2,2
278,App944, Change color palette to better match icon , 2017-06-18,1,3,3
279,App944, Updated French strings.xml , 2017-06-18,1,2,1
280,App944," Update ""Enter card"" button if card id exists ", 2017-06-11,8,16,0
281,App944, Limit width of barcodes , 2017-06-11,1,5,1
282,App944, Update to zxing 3.3.0 and zxing-android 3.5.0 , 2017-06-11,1,2,2
283,App944, Create privacy-policy.md , 2017-06-10,1,61,0
284,App944, Build only the release variant , 2017-05-20,1,1,1
285,App944, do not emit xml results , 2017-05-20,1,0,1
286,App944, Change about dialog info to use map instead of String[][] , 2017-03-05,1,12,9
287,App944, Remove mention of Freepik icons from README , 2017-03-05,1,0,4
288,App944, Add Google Play badge , 2017-03-03,1,4,2
289,App944, Start with all barcode images visible , 2017-02-12,1,0,1
290,App944, Pre-populate card id in Barcode Selector , 2017-02-12,2,17,0
291,App944, Update changelog for v0.10 , 2017-02-12,1,7,0
292,App944, Update for v0.10 release , 2017-02-12,1,2,2
293,App944, Allow text to be selectable in view mode , 2017-02-11,1,6,3
294,App944, Show card data in a TextView when viewing , 2017-02-11,3,145,95
295,App944, Add log message when exporting data , 2017-01-28,1,3,1
296,App944, Correct typo in comment , 2017-01-28,1,1,1
297,App944," correct ""Use external application"" title ", 2017-01-28,7,7,7
298,App944, Use string const for button , 2017-01-28,1,1,2
299,App944, Remove downloading extras during travis build , 2017-01-17,1,0,3
300,App944, Change default import/export file name , 2017-01-17,1,1,1
