App884,org.videolan.vlc,Plays a lot of popular formats and easy to use but there seems to be a problem with ordered chapter support. A few seconds of audio at the end of a chapter and at the start of the next are cut off. Hope this can be fixed.,4,05/05/2020,7
App884,org.videolan.vlc,Why does it randomly cut out at certain points in certain movies while casting? Seems phone specific though _  works ok on Samsung _ . But the Oppo _  certain movies at a certain point it will just drop. I'll remove the review after your acknowledgement _  as this could be the Oppo A9. But if possible to look into it _  and fix it _  would be amazing. 👌,1,05/21/2020,174
App884,org.videolan.vlc,When the screen locks _  the app being kept on pause _  the app crashes when the screen is unlocked. I have to restart the app again to play the video. Sometimes the video plays from where it crashes and sometimes it starts from the beginning. Please fix this. Other than this the app is very comfortable for me. One more request. Please include Movie in equaliser with movie effects coz the app is mostly used by users to watch movies _  not to listen to MP3s.,1,04/23/2020,401
App884,org.videolan.vlc,Introduced new severe bugs on the latest update. A-B looping is always on for me _  even when disabled _  it keeps going back to the same part of the clip _  frustrating _  annoying _  and makes it unuseable _  I'm on Android 7. I shouldn't have updated _  vlc was working fine before the 2020 updates.,1,05/14/2020,51
App884,org.videolan.vlc,Found no videos yet _  that i can't play with this. There were some interface mishaps here and there along the time before _  but they've all ended with couple updates. No ads _  user-friendly design _  lots of features (like speed control _  and screen lock while watching) Great work!,5,05/22/2020,27
App884,org.videolan.vlc,I started using this app waaay back in the day. Years ago! I discovered in on PC and tossed Windows media player. Download VLC and it will be the last time you will need to find another player. It is pretty amazing the many various file formats this thing can handle. VLC has no real competition as far as I am concerned 👍👍,5,04/24/2020,16
App884,org.videolan.vlc,It's what you'd expect from VLC. Plays any file _  performs smoothly and allows customization. What I miss and really need to make this a 5 star experience is to be able to change the position of subtitles _  like in the PC version. For devices like mine with 18:9 or other cinematic screen ratios _  if watching a made for TV screen program _  I want to take advantage of the full screen _  so I zoom in a little to fill my whole screen and the subs are getting cuted out when I do that.,4,04/20/2020,270
App884,org.videolan.vlc,Love the regular PC version _  and this app has potential _  but it's just so buggy and broken 👎 Just some issues: when clicking on an audio track _  it doesn't just play and when done _  continues to the next _  but instead it opens a tab at the bottom with only that 1 track on repeat..When watching a video _  you can't add it to a playlist (instead it will add ALL videos from your library to that playlist 😵😠). After searching a title of a video _  you get the WRONG 1 when clicking on any found video.. 😡,1,04/24/2020,224
App884,org.videolan.vlc,I love this app. Has all sound formats I needed. Good sound. Enables you to create song lists and use folders for lists. Easy to use. Free with no ads. But.... THERE IS A BUG ON REPLAY When on replay it plays from the point you started this time and not from start.,4,05/04/2020,38
App884,org.videolan.vlc,I've used this app since the Beta version and ABSOLUTELY LOVE IT! There's NOTHING even close to it. And it's FREE! I've given it one star in hopes this gets attention. A few updates ago _  for some reason _  it's started saving a pic locally (NOT ON MY SD CARD WHERE THE APP IS) for every single mp3 file. 10 songs in an album? Ten pictures saved. It's an issue. Due to the amount of music I have on my phone the "data" size locally is close to 2 gigs!!! Can this be fixed?,1,04/23/2020,48
App884,org.videolan.vlc,The app player is really good. It will play almost anything. But playlist options are really bad there aren't any real ways of adding hundreds and hundreds of files to a playlist you have to do everything manually. Casting is also unreliable with many glitches.,4,05/17/2020,156
App884,org.videolan.vlc,Great app. I do have a couple of things I'd love to be addressed: 1. Show embedded lyrics in audio files _  that'd be nice. 2. Videos sometimes stutter _  and video starts playing before audio after unpausing (noticed in mkv files) _  this doesn't happen in MX player _  so hopefully that can be sorted out. Thanks a bunch for the great app anyhow!,4,03/30/2020,392
App884,org.videolan.vlc,Used to love this app so much that I almost hate going to another app because after the latest update the app just stays on a blank screen on start up and this is so annoying. Tried switching of my network just yo see if it would work but nothing changed _  I'm considering to uninstall it for good but _  for now I'll wait for an update and see if this problem goes gets fixed. Plz fix this app I used to love it so much _  it would be a pity to let it go.,1,05/01/2020,88
App884,org.videolan.vlc,I love The subtitles feature but Everytime we leave the app and come back _  we have to search the subtitles and put them again.... It's a big problem for people who have many videos that require subtitles... It becomes hard to search through all the subtitles Could you please add a feature in which the subtitles you added before doesn't go...? But this is still the best media player 💚💚,4,04/18/2020,147
App884,org.videolan.vlc,Not smoothly working with Chromecast. * Getting disconnected abruptly. * To move forward and backward for 10 or 15 seconds with buttons would be more user friendly * Audio playback has quality issues. Hard bass with jarring sound from VLC is observed while the same track played between VLC & other players.,2,05/25/2020,11
App884,org.videolan.vlc,Was the biggest fan of VLC across all devices. Not so much anymore since the last update. The volume control is horrible on Samsung Note 10+. Trying to play music or video through car stereo system and the sound is so MUCH less then the previous version. Have to turn volume all the way up in car and still can barely hear it. Will be using another app until this issue is resolved.,2,03/28/2020,393
App884,org.videolan.vlc,I think VLC is the best all round player. However _  after recent update _  there is no audio on resume play after closing/opening app. EG _  if I have to pause halfway thru a film for some reason and turn off my tablet. When I turn my tablet back on _  VLC asks if I'd like to resume from last position _  when I accept _  I get no sound! If I accept start from beginning the sound returns! If I try then to skip foward _  the sound is lost again. Most annoying.,2,05/04/2020,267
App884,org.videolan.vlc,Very good app and open sourced. Thank you. Just one feature is very much needed: changing playback quickly _  easily through gesture. I watch lots of videos and can't afford to watch at normal speed and so for me changing speeds is very frequent even within a single video. It was easy in mxplayer by two finger vertical swipe but vlc doesn't support that. Only this facility has kept me from switching to vlc. Hope? And desktop app is great with even customisable hotkeys for changing speed _  thanks.,5,04/02/2020,628
